ID,HT,WT,AGE,SEX
1324,104.2797464,13.2195808,4.583333333,0
1325,111.4638293,15.76994655,4.583333333,0
1326,109.3637228,16.8845647,4.583333333,0
1327,100.1797509,14.17057408,4.583333333,0
1328,104.0129125,15.12623817,4.583333333,0
1329,105.20929,14.90006225,4.583333333,0
1330,105.5938352,14.53235618,4.583333333,0
1331,108.8800286,14.42866362,4.583333333,0
1332,103.9499616,12.56725178,4.583333333,0
1333,97.3365187,10.75336576,4.583333333,0
1334,109.850995,12.6496771,4.583333333,0
1335,107.2822826,15.57331512,4.583333333,0
1336,105.5577996,11.4212605,4.583333333,0
1337,103.0306369,15.44494218,4.583333333,0
1338,104.2759457,13.53711483,4.583333333,0
1339,109.6214646,12.44530266,4.583333333,0
1340,107.8013863,14.05726855,4.583333333,0
1341,104.5430435,11.92666986,4.583333333,0
1342,112.2729471,13.95205448,4.583333333,0
1343,105.01472,13.57208462,4.583333333,0
1344,113.4516662,19.23722846,4.583333333,0
1345,101.8219757,11.83792058,4.666666667,0
1346,108.7945201,17.25889633,4.666666667,0
1347,99.4350623,14.6909899,4.666666667,0
1348,108.7041726,15.25325472,4.666666667,0
1349,110.0101018,15.17019132,4.666666667,0
1350,109.2046289,15.57782786,4.666666667,0
1351,102.851132,12.70477788,4.666666667,0
1352,107.4524688,13.98359041,4.666666667,0
1353,104.7910294,12.90138909,4.666666667,0
1354,102.6320733,13.91106703,4.666666667,0
1355,107.2649715,14.72336984,4.666666667,0
1356,100.376078,12.81814869,4.666666667,0
1357,113.6963758,15.84084349,4.666666667,0
1358,102.1503648,12.45036378,4.666666667,0
1359,106.968379,13.83012141,4.666666667,0
1360,109.7586806,15.06612677,4.666666667,0
1361,105.4926202,15.73133218,4.666666667,0
1362,112.2033413,16.51212221,4.666666667,0
1363,114.3950534,15.86948166,4.666666667,0
1364,104.3924545,12.709253,4.666666667,0
1365,105.0468999,13.63113511,4.666666667,0
1366,105.1413065,16.21698179,4.666666667,0
1367,109.9853428,14.37807972,4.666666667,0
1368,107.2424643,13.65483182,4.666666667,0
1369,113.2073933,16.39439114,4.75,0
1370,104.3166752,12.45573959,4.75,0
1371,107.9867483,15.46639806,4.75,0
1372,105.3767641,12.67364617,4.75,0
1373,103.5061508,14.83511474,4.75,0
1374,108.6841875,17.3726453,4.75,0
1375,111.392349,17.64523111,4.75,0
1376,106.5478081,16.04293059,4.75,0
1377,104.4777025,13.92823707,4.75,0
1378,107.2158525,14.6669167,4.75,0
1379,111.6759221,17.29083554,4.75,0
1380,103.1151855,12.53910901,4.75,0
1381,110.6211499,15.57744608,4.75,0
1382,108.8735153,16.24014948,4.75,0
1383,107.4131781,14.28361705,4.75,0
1384,113.8136156,17.39117562,4.75,0
1385,105.5564411,16.72207155,4.75,0
1386,106.8509637,15.15703483,4.75,0
1387,107.4429627,13.19262425,4.75,0
1388,111.0210711,15.12820823,4.75,0
1389,109.0256581,16.45364572,4.75,0
1390,118.7327669,22.62217405,4.75,0
1391,109.862342,15.63791893,4.75,0
1392,108.4806365,16.80731178,4.75,0
1393,106.0919424,12.74538859,4.833333333,0
1394,112.028278,17.43127459,4.833333333,0
1395,112.9888363,14.56932984,4.833333333,0
1396,115.0075029,14.93127048,4.833333333,0
1397,103.4564536,13.64584429,4.833333333,0
1398,108.103408,14.13528903,4.833333333,0
1399,104.7448008,15.57407024,4.833333333,0
1400,109.4466311,14.83426996,4.833333333,0
1401,103.8332521,15.9779952,4.833333333,0
1402,106.383415,13.15016383,4.833333333,0
1403,114.5561278,17.33874459,4.833333333,0
1404,101.6185141,11.02612345,4.833333333,0
1405,106.4151183,13.04602999,4.833333333,0
1406,108.9774435,16.39391368,4.833333333,0
1407,112.0625311,17.98872364,4.833333333,0
1408,108.259687,15.31259384,4.833333333,0
1409,110.3547643,16.60998062,4.833333333,0
1410,107.798039,13.2634001,4.833333333,0
1411,115.9849331,17.60823741,4.833333333,0
1412,110.8632218,13.75402685,4.833333333,0
1413,106.4384866,13.82926077,4.833333333,0
1414,104.4390883,12.00735294,4.833333333,0
1415,108.2027562,14.51385669,4.833333333,0
1416,106.506678,15.84062719,4.833333333,0
1417,108.8941814,12.84005084,4.916666667,0
1418,110.1478507,18.02019558,4.916666667,0
1419,110.4367964,14.80415402,4.916666667,0
1420,99.48949781,11.58138381,4.916666667,0
1421,110.5075474,15.12908777,4.916666667,0
1422,106.8581572,13.56467639,4.916666667,0
1423,105.5750242,13.43649593,4.916666667,0
1424,107.8734066,14.21808548,4.916666667,0
1425,110.6038839,14.67755728,4.916666667,0
1426,103.5475668,12.42822296,4.916666667,0
1427,109.442582,13.39967065,4.916666667,0
1428,105.7563858,14.60609899,4.916666667,0
1429,107.2381155,14.79810617,4.916666667,0
1430,106.0448262,13.42234835,4.916666667,0
1431,103.0873972,13.6296096,4.916666667,0
1432,106.3640926,12.71151907,4.916666667,0
1433,108.7359769,17.336813,4.916666667,0
1434,108.3467856,13.98272776,4.916666667,0
1435,110.6027414,15.73550065,4.916666667,0
1436,112.964087,15.99475562,4.916666667,0
1437,120.1936685,20.65702391,4.916666667,0
1438,112.263362,16.99310042,4.916666667,0
1439,114.552454,16.44593522,4.916666667,0
1440,112.8047055,14.62628927,4.916666667,0
1441,111.5084965,14.68335655,5,0
1442,107.7593651,16.68637226,5,0
1443,99.0850456,11.95037575,5,0
1444,109.7426458,17.68466627,5,0
1445,108.4436529,15.70319921,5,0
1446,109.9696702,15.89054185,5,0
1447,104.9161815,11.2002117,5,0
1448,107.3100798,12.62924222,5,0
1449,104.4519986,14.02611953,5,0
1450,104.438788,15.13466153,5,0
1451,107.2224931,16.40681692,5,0
1452,113.0594506,16.59427401,5,0
1453,110.1380439,15.02082804,5,0
1454,113.9009375,15.93833153,5,0
1455,116.1940672,19.24651198,5,0
1456,104.3554255,13.99269557,5,0
1457,108.3981893,16.09941963,5,0
1458,112.8172473,18.38007341,5,0
1459,115.1588849,17.02726459,5,0
1460,105.5603222,15.49159119,5,0
1461,104.466924,13.84701763,5,0
1462,112.4279477,15.62456529,5,0
1463,109.3697858,15.82483779,5,0
1464,106.1586517,14.06070554,5,0
1465,101.9609617,14.44870997,5.083333333,0
1466,115.6099222,19.49263799,5.083333333,0
1467,108.3747491,13.79779575,5.083333333,0
1468,107.6726835,15.22371829,5.083333333,0
1469,115.0455497,15.41437805,5.083333333,0
1470,111.241792,16.53620956,5.083333333,0
1471,105.2947233,15.2638077,5.083333333,0
1472,117.845965,19.25701019,5.083333333,0
1473,111.1645114,17.1866093,5.083333333,0
1474,109.0650087,15.31872321,5.083333333,0
1475,107.3298177,15.26196482,5.083333333,0
1476,98.59440566,13.71185906,5.083333333,0
1477,112.5535318,16.19446739,5.083333333,0
1478,103.7210931,13.26497256,5.083333333,0
1479,108.8013061,15.04468001,5.083333333,0
1480,113.0527255,17.95141217,5.083333333,0
1481,111.2625542,14.03374859,5.083333333,0
1482,107.5581381,15.93439252,5.083333333,0
1483,103.8603923,14.23766758,5.083333333,0
1484,112.0003051,14.46675273,5.083333333,0
1485,110.0335199,16.02412283,5.083333333,0
1486,108.9543618,15.39542095,5.083333333,0
1487,106.5867356,14.66448981,5.083333333,0
1488,103.9719672,11.24975685,5.083333333,0
1489,113.1655866,16.96778962,5.166666667,0
1490,105.92334,15.99659845,5.166666667,0
1491,120.925466,21.36067264,5.166666667,0
1492,107.1099508,14.53755535,5.166666667,0
1493,122.9505926,20.67087312,5.166666667,0
1494,108.0004937,13.24593499,5.166666667,0
1495,110.8402816,18.22831002,5.166666667,0
1496,104.1682089,13.46634209,5.166666667,0
1497,111.3062238,14.83809891,5.166666667,0
1498,103.5242048,13.47169456,5.166666667,0
1499,107.3586167,15.77717026,5.166666667,0
1500,109.5993342,14.06484844,5.166666667,0
1501,111.7428608,16.99726887,5.166666667,0
1502,114.4498376,16.64724965,5.166666667,0
1503,110.6282872,13.88965627,5.166666667,0
1504,109.8714977,16.11584916,5.166666667,0
1505,110.6344569,16.93758221,5.166666667,0
1506,105.9910618,14.3556621,5.166666667,0
1507,102.9662276,13.16925057,5.166666667,0
1508,115.193735,17.23293607,5.166666667,0
1509,118.6769084,19.21521015,5.166666667,0
1510,112.7784542,16.16584397,5.166666667,0
1511,111.8791089,17.87594573,5.166666667,0
1512,108.1623211,13.61844589,5.166666667,0
1513,105.8962258,15.57093817,5.25,0
1514,118.0682956,16.80908846,5.25,0
1515,115.01286,18.49590354,5.25,0
1516,113.0294801,15.66655233,5.25,0
1517,105.1043438,13.76448771,5.25,0
1518,106.1636058,13.27011188,5.25,0
1519,104.9339091,12.88181548,5.25,0
1520,113.2903702,15.10504073,5.25,0
1521,107.6565133,14.82970274,5.25,0
1522,112.2730087,17.4018501,5.25,0
1523,117.5665422,18.22134322,5.25,0
1524,109.649802,17.11640866,5.25,0
1525,103.4480969,14.1967612,5.25,0
1526,115.1866401,18.18532923,5.25,0
1527,114.1696908,17.51116044,5.25,0
1528,112.0733609,16.83030961,5.25,0
1529,110.0608026,15.96214001,5.25,0
1530,116.0921634,17.27214277,5.25,0
1531,115.6889565,15.48381275,5.25,0
1532,125.407443,20.59904226,5.25,0
1533,116.2447247,16.97934099,5.25,0
1534,119.3757594,19.20623152,5.25,0
1535,107.4284341,15.22578693,5.25,0
1536,113.2799549,18.0511544,5.25,0
1537,109.192097,14.96176417,5.333333333,0
1538,109.8063066,14.29940999,5.333333333,0
1539,105.614702,12.52910044,5.333333333,0
1540,120.236438,16.97181021,5.333333333,0
1541,110.3168758,15.16350877,5.333333333,0
1542,118.4923506,18.85079828,5.333333333,0
1543,105.1293483,16.80003724,5.333333333,0
1544,116.6972431,16.31124577,5.333333333,0
1545,106.81523,15.65362439,5.333333333,0
1546,116.4701515,17.62303138,5.333333333,0
1547,113.9512921,21.90930475,5.333333333,0
1548,111.0323629,13.84144174,5.333333333,0
1549,120.8601939,17.81538642,5.333333333,0
1550,110.1473881,14.20733869,5.333333333,0
1551,105.2296902,13.40473035,5.333333333,0
1552,118.5437952,16.56884841,5.333333333,0
1553,116.6898144,18.04322051,5.333333333,0
1554,109.4522865,15.8532547,5.333333333,0
1555,118.3410514,18.29835257,5.333333333,0
1556,109.8034443,13.76981548,5.333333333,0
1557,115.4559228,18.2637484,5.333333333,0
1558,111.6729308,13.49910745,5.333333333,0
1559,111.7678576,15.13995395,5.333333333,0
1560,109.5733512,15.35778998,5.333333333,0
1561,111.1598952,18.01332279,5.416666667,0
1562,106.7282808,15.24798358,5.416666667,0
1563,118.4831131,19.49266737,5.416666667,0
1564,106.5123163,15.46080444,5.416666667,0
1565,118.4663441,18.60259604,5.416666667,0
1566,118.9971922,21.21188718,5.416666667,0
1567,110.8411819,14.6665059,5.416666667,0
1568,112.7469053,14.4727389,5.416666667,0
1569,113.2825403,15.48378402,5.416666667,0
1570,112.0521915,14.33560851,5.416666667,0
1571,108.6637577,18.56757623,5.416666667,0
1572,114.3977384,15.59883854,5.416666667,0
1573,113.3238665,14.5476238,5.416666667,0
1574,117.5036851,17.07688289,5.416666667,0
1575,114.6430722,16.61359178,5.416666667,0
1576,106.1753476,13.75151509,5.416666667,0
1577,111.8796255,14.24638554,5.416666667,0
1578,118.5148615,17.97311932,5.416666667,0
1579,109.5154773,16.18256732,5.416666667,0
1580,104.405335,13.99942403,5.416666667,0
1581,115.8634529,16.8179237,5.416666667,0
1582,110.4220205,15.78681964,5.416666667,0
1583,112.5814499,18.6993351,5.416666667,0
1584,114.9787081,18.20088813,5.416666667,0
1585,98.49206438,11.49674344,5.5,0
1586,119.5727647,18.87292294,5.5,0
1587,103.2798399,11.91227805,5.5,0
1588,105.645481,14.07505398,5.5,0
1589,98.15558385,12.41415807,5.5,0
1590,122.2454246,20.45551208,5.5,0
1591,115.2620374,16.74807097,5.5,0
1592,111.9056372,16.07959219,5.5,0
1593,117.9245663,15.32705232,5.5,0
1594,110.8840315,14.4353752,5.5,0
1595,106.0063756,13.1349274,5.5,0
1596,102.7000591,13.78255255,5.5,0
1597,115.5514845,18.55711938,5.5,0
1598,111.2088629,16.92594982,5.5,0
1599,108.9927581,16.01893422,5.5,0
1600,106.8336531,13.89377821,5.5,0
1601,118.2218063,17.24196786,5.5,0
1602,116.66065,16.79997194,5.5,0
1603,118.8729918,16.66273586,5.5,0
1604,109.9629911,14.31327215,5.5,0
1605,105.8816646,14.98403139,5.5,0
1606,114.6241489,16.26713559,5.5,0
1607,116.9437266,16.60712858,5.5,0
1608,109.3316824,13.69791122,5.5,0
1609,119.8419557,21.02641492,5.583333333,0
1610,112.0500409,17.77279118,5.583333333,0
1611,114.3723295,15.29590584,5.583333333,0
1612,114.5714902,15.76864163,5.583333333,0
1613,110.4111946,18.71953245,5.583333333,0
1614,108.4567198,13.49236245,5.583333333,0
1615,113.3284764,17.28469664,5.583333333,0
1616,116.2689539,15.49745026,5.583333333,0
1617,102.7208067,13.59806999,5.583333333,0
1618,105.2670311,12.24554089,5.583333333,0
1619,116.4878102,16.65271022,5.583333333,0
1620,106.0653577,13.17976014,5.583333333,0
1621,114.7463595,16.53053462,5.583333333,0
1622,111.3729504,15.7165569,5.583333333,0
1623,112.1693103,12.88371168,5.583333333,0
1624,105.7147315,12.5019778,5.583333333,0
1625,107.3580106,15.04643026,5.583333333,0
1626,113.8149607,17.22641187,5.583333333,0
1627,115.3832699,16.0541133,5.583333333,0
1628,121.902479,16.04384639,5.583333333,0
1629,116.2739866,17.29288859,5.583333333,0
1630,105.4715361,15.84549363,5.583333333,0
1631,115.0176277,17.97834275,5.583333333,0
1632,123.0281612,21.16764609,5.583333333,0
1633,105.9374887,15.5405621,5.666666667,0
1634,108.1462307,13.82026584,5.666666667,0
1635,115.3510209,15.49852171,5.666666667,0
1636,110.3620904,14.75237635,5.666666667,0
1637,108.9147283,14.1721483,5.666666667,0
1638,116.4994864,16.43309103,5.666666667,0
1639,118.2658197,18.34463841,5.666666667,0
1640,116.9103473,16.94643726,5.666666667,0
1641,114.371779,17.1165899,5.666666667,0
1642,109.8746281,16.21454375,5.666666667,0
1643,113.6075465,17.85663925,5.666666667,0
1644,119.2599819,18.48186729,5.666666667,0
1645,114.8176985,16.0708712,5.666666667,0
1646,118.8103671,18.88463468,5.666666667,0
1647,114.3460289,19.71394365,5.666666667,0
1648,113.7165622,16.53342388,5.666666667,0
1649,108.1332275,15.32524813,5.666666667,0
1650,111.3862835,17.75470024,5.666666667,0
1651,111.8247486,14.06314643,5.666666667,0
1652,116.0010304,17.83952965,5.666666667,0
1653,111.5710144,16.95338515,5.666666667,0
1654,115.6441914,18.77637715,5.666666667,0
1655,124.4945657,17.30411053,5.666666667,0
1656,113.0783536,16.40644815,5.666666667,0
1657,110.6824551,15.22819484,5.75,0
1658,115.3969644,16.48710502,5.75,0
1659,114.7770702,19.14113552,5.75,0
1660,112.1971994,16.85135171,5.75,0
1661,113.9015665,18.04306388,5.75,0
1662,120.3909582,18.61109847,5.75,0
1663,107.3787498,12.7177274,5.75,0
1664,118.2727365,16.37118015,5.75,0
1665,115.3047291,15.78758665,5.75,0
1666,113.9727601,16.72282123,5.75,0
1667,112.7687561,21.79147781,5.75,0
1668,113.5843034,15.60609037,5.75,0
1669,108.3776189,13.88268048,5.75,0
1670,106.2008094,12.51055022,5.75,0
1671,113.7658232,19.51297913,5.75,0
1672,117.0345716,17.05954696,5.75,0
1673,114.3056998,13.69134438,5.75,0
1674,118.5483025,19.33359081,5.75,0
1675,114.6384073,17.08146609,5.75,0
1676,111.8458779,15.45502212,5.75,0
1677,116.4988584,16.66365336,5.75,0
1678,116.0906007,17.63332722,5.75,0
1679,103.8230857,13.50323472,5.75,0
1680,117.2630321,18.36820373,5.75,0
1681,112.2502312,14.83592641,5.833333333,0
1682,115.2903977,16.22728798,5.833333333,0
1683,106.8346322,14.09303479,5.833333333,0
1684,122.8202943,20.51973057,5.833333333,0
1685,112.9448329,17.27209199,5.833333333,0
1686,106.4000427,13.25457194,5.833333333,0
1687,111.9736011,17.09108508,5.833333333,0
1688,116.1701919,16.10521287,5.833333333,0
1689,111.2093308,16.3945919,5.833333333,0
1690,118.9672014,18.78190171,5.833333333,0
1691,118.3892168,19.01237097,5.833333333,0
1692,114.5956104,14.09208843,5.833333333,0
1693,114.2440871,18.33527217,5.833333333,0
1694,118.9255756,18.73760112,5.833333333,0
1695,108.855118,17.06880184,5.833333333,0
1696,119.2250282,17.42782099,5.833333333,0
1697,118.4556697,16.90833744,5.833333333,0
1698,120.3187083,17.55702814,5.833333333,0
1699,119.5406459,17.57875577,5.833333333,0
1700,118.4911266,19.09525894,5.833333333,0
1701,124.6451265,20.71781144,5.833333333,0
1702,121.9328886,17.99600795,5.833333333,0
1703,112.1385599,17.15957134,5.833333333,0
1704,111.5040465,16.45533878,5.833333333,0
1705,119.3180204,18.83314975,5.916666667,0
1706,122.1327027,21.99704185,5.916666667,0
1707,113.0539373,17.40792003,5.916666667,0
1708,107.2848999,18.06882576,5.916666667,0
1709,118.5618508,20.10789731,5.916666667,0
1710,121.2679375,18.67439666,5.916666667,0
1711,113.1623891,15.71836247,5.916666667,0
1712,115.2727548,18.73526809,5.916666667,0
1713,113.2410903,15.03173379,5.916666667,0
1714,107.974156,15.34105738,5.916666667,0
1715,115.7467171,16.11641256,5.916666667,0
1716,120.2343035,16.47294026,5.916666667,0
1717,112.3869385,17.22419322,5.916666667,0
1718,115.7950053,18.93069593,5.916666667,0
1719,116.7310101,17.96884943,5.916666667,0
1720,105.5775392,12.97656946,5.916666667,0
1721,114.6307218,14.8861397,5.916666667,0
1722,105.0485117,14.40550219,5.916666667,0
1723,120.7720027,26.51507979,5.916666667,0
1724,119.8613149,19.68210422,5.916666667,0
1725,109.6144874,15.48754051,5.916666667,0
1726,113.5935657,15.8634107,5.916666667,0
1727,116.6311662,15.88469796,5.916666667,0
1728,115.569655,17.07473565,5.916666667,0
1729,119.6542388,20.80925309,6,0
1730,123.124689,17.73512759,6,0
1731,124.2163701,23.99654047,6,0
1732,115.9469086,17.26076727,6,0
1733,111.8806769,17.26049177,6,0
1734,121.3444038,21.45116071,6,0
1735,125.2489113,21.95113511,6,0
1736,111.2203929,13.20519026,6,0
1737,119.9025303,16.02474834,6,0
1738,118.3799742,16.96860331,6,0
1739,114.8769349,17.87000936,6,0
1740,117.2496433,16.56451623,6,0
1741,121.7572582,18.62759658,6,0
1742,108.9613207,14.1739517,6,0
1743,121.4487397,18.98567325,6,0
1744,124.6297946,19.19110465,6,0
1745,109.2983562,15.92787401,6,0
1746,117.5900567,15.4274784,6,0
1747,112.0778972,16.6395466,6,0
1748,107.8107758,13.63982412,6,0
1749,110.1991149,14.07202602,6,0
1750,116.9254384,18.18603449,6,0
1751,109.6881973,15.97323838,6,0
1752,118.0253689,19.11664195,6,0
1753,110.4972166,13.66657969,6.083333333,0
1754,119.4493165,20.05367881,6.083333333,0
1755,113.5704276,17.33871538,6.083333333,0
1756,114.8510868,17.60797951,6.083333333,0
1757,113.0828123,17.15590756,6.083333333,0
1758,113.7516534,17.10971222,6.083333333,0
1759,123.5218425,18.78553086,6.083333333,0
1760,124.4329716,20.55054805,6.083333333,0
1761,112.5404523,15.36489019,6.083333333,0
1762,113.1885223,15.89011845,6.083333333,0
1763,117.4876711,15.02524519,6.083333333,0
1764,124.1533826,19.35795065,6.083333333,0
1765,125.393351,19.74966111,6.083333333,0
1766,125.6042768,16.57024935,6.083333333,0
1767,115.7117734,19.58492941,6.083333333,0
1768,117.0932688,19.30324612,6.083333333,0
1769,125.413019,19.76959633,6.083333333,0
1770,116.235399,16.28616787,6.083333333,0
1771,123.1390675,20.72210902,6.083333333,0
1772,113.3032986,15.37671094,6.083333333,0
1773,125.306352,24.11201903,6.083333333,0
1774,103.2445956,12.09482131,6.083333333,0
1775,113.6207557,19.16289734,6.083333333,0
1776,110.7415489,18.68885722,6.083333333,0
1777,109.8692471,15.71985206,6.166666667,0
1778,115.8815366,18.09058279,6.166666667,0
1779,126.2854939,20.64488808,6.166666667,0
1780,119.2820775,16.8183408,6.166666667,0
1781,117.3545779,19.00177748,6.166666667,0
1782,114.4523576,18.21416144,6.166666667,0
1783,115.8017231,14.66060951,6.166666667,0
1784,117.9086968,16.80624276,6.166666667,0
1785,114.2621403,14.62966131,6.166666667,0
1786,108.3265359,14.34619518,6.166666667,0
1787,110.5769082,18.21392129,6.166666667,0
1788,122.9580414,20.01346894,6.166666667,0
1789,117.3304011,17.58816818,6.166666667,0
1790,120.340797,18.35924418,6.166666667,0
1791,130.1788385,18.7939967,6.166666667,0
1792,109.6725953,14.37426726,6.166666667,0
1793,117.1987722,18.48171946,6.166666667,0
1794,113.5193125,16.10426205,6.166666667,0
1795,117.804452,16.51965494,6.166666667,0
1796,108.8911515,15.54838537,6.166666667,0
1797,118.7350043,18.14859824,6.166666667,0
1798,111.1256092,14.91240364,6.166666667,0
1799,127.7974166,22.01185531,6.166666667,0
1800,113.1082511,16.10932603,6.166666667,0
1801,120.5421585,19.18559521,6.25,0
1802,120.0802378,18.3449019,6.25,0
1803,116.688567,16.42729927,6.25,0
1804,124.5690015,23.98582604,6.25,0
1805,121.6377509,24.05269674,6.25,0
1806,118.877388,19.31288295,6.25,0
1807,111.8281262,17.68980417,6.25,0
1808,115.8039858,16.55735714,6.25,0
1809,114.7880756,17.20869062,6.25,0
1810,113.981775,19.21380358,6.25,0
1811,121.3808012,18.91138622,6.25,0
1812,112.5850647,16.38494422,6.25,0
1813,115.408149,19.94548265,6.25,0
1814,120.0376184,17.13650209,6.25,0
1815,115.6857305,18.3639003,6.25,0
1816,125.6666439,22.86789458,6.25,0
1817,118.3414886,19.81909922,6.25,0
1818,122.925298,21.64462353,6.25,0
1819,119.1445892,18.274318,6.25,0
1820,116.4543473,17.20566376,6.25,0
1821,114.8863415,16.78115467,6.25,0
1822,112.7674479,14.87146684,6.25,0
1823,117.6583299,14.62772777,6.25,0
1824,120.8656043,20.84397783,6.25,0
1825,116.3603558,14.31014736,6.333333333,0
1826,121.6531605,20.50256203,6.333333333,0
1827,118.3779412,17.79018684,6.333333333,0
1828,117.9919255,15.76972495,6.333333333,0
1829,120.4610583,17.27135585,6.333333333,0
1830,119.442477,18.92226264,6.333333333,0
1831,121.7764997,18.61395799,6.333333333,0
1832,119.707863,17.04639791,6.333333333,0
1833,117.4565955,19.62946436,6.333333333,0
1834,124.3218817,19.5254981,6.333333333,0
1835,122.0051053,19.86117511,6.333333333,0
1836,122.1942767,20.92450933,6.333333333,0
1837,122.9516985,17.36260419,6.333333333,0
1838,115.0379389,17.91328293,6.333333333,0
1839,120.0253368,19.83707793,6.333333333,0
1840,119.6845788,15.48931743,6.333333333,0
1841,119.0934106,19.01559705,6.333333333,0
1842,122.951431,21.64267688,6.333333333,0
1843,123.5546872,20.60960239,6.333333333,0
1844,112.4025108,14.73346936,6.333333333,0
1845,120.1760108,18.10216476,6.333333333,0
1846,124.7378808,22.05613496,6.333333333,0
1847,127.1158662,22.20202488,6.333333333,0
1848,119.0565107,20.35493938,6.333333333,0
1849,116.1227002,19.72738943,6.416666667,0
1850,124.2955018,18.90545586,6.416666667,0
1851,118.3931289,17.63381816,6.416666667,0
1852,115.3831506,19.29191551,6.416666667,0
1853,119.0466219,18.16813274,6.416666667,0
1854,114.8239078,18.6820275,6.416666667,0
1855,128.3292896,21.88542654,6.416666667,0
1856,121.7494056,18.01030889,6.416666667,0
1857,121.8203377,19.1747991,6.416666667,0
1858,118.65977,16.24203541,6.416666667,0
1859,116.9472277,17.48909817,6.416666667,0
1860,120.9979472,19.6165002,6.416666667,0
1861,115.714721,16.18339785,6.416666667,0
1862,122.5504025,18.25081295,6.416666667,0
1863,125.3227268,21.15115445,6.416666667,0
1864,112.0080246,14.36250413,6.416666667,0
1865,126.3711682,22.10145415,6.416666667,0
1866,115.8651705,21.5104634,6.416666667,0
1867,129.3138775,23.53285008,6.416666667,0
1868,122.0935471,18.97945031,6.416666667,0
1869,124.2146162,22.58193814,6.416666667,0
1870,121.8115378,16.92319533,6.416666667,0
1871,124.1743789,22.20620079,6.416666667,0
1872,113.9846358,17.69726497,6.416666667,0
1873,120.3162369,18.8904056,6.5,0
1874,115.9020548,15.35708055,6.5,0
1875,115.942771,16.11552031,6.5,0
1876,121.2625875,16.8070444,6.5,0
1877,122.6955866,18.97972956,6.5,0
1878,119.4226038,19.54990801,6.5,0
1879,117.9400921,19.99668728,6.5,0
1880,114.1403009,16.33379107,6.5,0
1881,121.345435,19.4579141,6.5,0
1882,113.1398723,17.81126389,6.5,0
1883,125.3638847,23.9680073,6.5,0
1884,119.5953626,20.88362038,6.5,0
1885,124.3124092,20.44258121,6.5,0
1886,123.019851,20.53129407,6.5,0
1887,117.4146095,17.32061746,6.5,0
1888,123.2731564,19.05851877,6.5,0
1889,120.3762649,20.57830297,6.5,0
1890,120.7347529,20.09218997,6.5,0
1891,128.8374484,24.76455814,6.5,0
1892,129.9761745,18.77757478,6.5,0
1893,122.7936406,21.40093983,6.5,0
1894,130.8040755,24.82183205,6.5,0
1895,126.0932985,21.74404733,6.5,0
1896,124.3269788,17.84836866,6.5,0
1897,126.8828744,24.20891723,6.583333333,0
1898,122.5721556,17.77625453,6.583333333,0
1899,117.7790297,18.14561056,6.583333333,0
1900,121.2841889,20.84200354,6.583333333,0
1901,123.6533522,17.66054278,6.583333333,0
1902,122.6549138,20.1063307,6.583333333,0
1903,116.2247447,15.15491728,6.583333333,0
1904,118.9628173,19.6134939,6.583333333,0
1905,107.8226184,15.71560266,6.583333333,0
1906,117.3557715,19.21933229,6.583333333,0
1907,123.6291642,19.98255476,6.583333333,0
1908,117.1899828,16.34341922,6.583333333,0
1909,114.3435284,15.55220823,6.583333333,0
1910,118.6656001,19.0135424,6.583333333,0
1911,121.5559851,15.94923316,6.583333333,0
1912,121.7363764,16.64400954,6.583333333,0
1913,124.0432256,20.50243429,6.583333333,0
1914,122.2608541,18.22706393,6.583333333,0
1915,114.9150599,16.07827663,6.583333333,0
1916,124.9925006,18.39187095,6.583333333,0
1917,122.5921552,21.50723945,6.583333333,0
1918,120.2668443,19.28087097,6.583333333,0
1919,112.2950104,15.54394403,6.583333333,0
1920,113.3525353,16.92000803,6.583333333,0
1921,113.6318056,16.05684613,6.666666667,0
1922,116.9429799,21.97165862,6.666666667,0
1923,121.7361921,18.92324005,6.666666667,0
1924,123.174111,19.40726608,6.666666667,0
1925,121.0044164,18.70987064,6.666666667,0
1926,119.8885292,15.0745011,6.666666667,0
1927,122.500039,18.6107267,6.666666667,0
1928,116.5836172,15.96234527,6.666666667,0
1929,122.7162098,20.81462265,6.666666667,0
1930,121.7104319,22.10646768,6.666666667,0
1931,121.3694821,17.87470553,6.666666667,0
1932,125.1978823,17.44926655,6.666666667,0
1933,122.9236855,20.84194649,6.666666667,0
1934,115.9880815,14.76475054,6.666666667,0
1935,116.3000825,23.76359228,6.666666667,0
1936,123.2908551,20.10294453,6.666666667,0
1937,124.397595,16.34100334,6.666666667,0
1938,119.7381496,21.7224087,6.666666667,0
1939,128.1661201,19.68754438,6.666666667,0
1940,126.0770229,19.81697138,6.666666667,0
1941,123.8263815,17.62758933,6.666666667,0
1942,121.0224841,21.75776505,6.666666667,0
1943,109.8065428,14.31178109,6.666666667,0
1944,125.5183279,18.62930269,6.666666667,0
1945,115.694593,15.6468614,6.75,0
1946,120.3671959,16.46330369,6.75,0
1947,121.8473035,22.00995743,6.75,0
1948,127.3099248,19.93477168,6.75,0
1949,128.6407217,24.06225291,6.75,0
1950,127.907286,21.5345162,6.75,0
1951,121.3467089,21.02263312,6.75,0
1952,117.2598991,15.17255942,6.75,0
1953,114.1455157,20.13364446,6.75,0
1954,124.6562986,20.91965545,6.75,0
1955,120.4942848,21.13492075,6.75,0
